opeid8,award_year,school,state,zip_code,unitid,ipeds_match_status,ipeds_root_unitid_count_start,ipeds_anchor_sensitivity,cw_year,cw_primary_unitid,cw_source_code,cw_source_method,cw_site_candidate_count,cw_additional_candidate_count,cw_site_parse_complete,cw_relation_parse_complete,cw_ipeds_reporting_code,cw_parent_opeid8,cw_preliminary,cw_raw_PEPSSchname,cw_raw_PEPSLocname,cw_raw_IPEDSInstnm,cw_raw_PEPSEligCert,cw_raw_IPEDSPSET4FLG,cw_raw_COA1,cw_raw_PY_OPEID,cw_raw_PYNotes,cw_membership,cw_mapping_status,geography_evidence,same_opeid_foreign_in_other_fsa_year
00101706,2000-2001,GADSDEN STATE COMMUNITY COLLEGE - HARRY M. AYERS CAMPUS,AL,,,no_exact_match,1,ambiguous_or_unmatched,2000,101240,1,ipeds_header_match,1.0,0.0,True,True,1,00101700,False,Gadsden State Community College,Gadsden State Community College - Harry M. Ayers Campus,GADSDEN STATE COMMUNITY COLLEGE,Yes,1,-2,-2,,both,unique_official_site_match,AL,False
00101706,2001-2002,GADSDEN STATE COMMUNITY COLLEGE - HARRY M. AYERS CAMPUS,AL,,,no_exact_match,1,ambiguous_or_unmatched,2001,101240,1,ipeds_header_match,1.0,0.0,True,True,1,00101700,False,Gadsden State Community College,Gadsden State Community College - Harry M. Ayers Campus,GADSDEN STATE COMMUNITY COLLEGE,Yes,1,-2,00101706,,both,unique_official_site_match,AL,False
00101706,2002-2003,GADSDEN STATE COMMUNITY COLLEGE - HARRY M. AYERS CAMPUS,AL,,,no_exact_match,1,ambiguous_or_unmatched,2002,101240,1,ipeds_header_match,1.0,0.0,True,True,1,00101700,False,Gadsden State Community College,Gadsden State Community College - Harry M. Ayers Campus,GADSDEN STATE COMMUNITY COLLEGE,Yes,1,-2,00101706,,both,unique_official_site_match,AL,False
00101706,2003-2004,GADSDEN STATE COMMUNITY COLLEGE - HARRY M. AYERS CAMPUS,AL,,,no_exact_match,1,ambiguous_or_unmatched,2003,101347,1,ipeds_header_match,1.0,0.0,True,True,2,00101700,False,Gadsden State Community College,Gadsden State Community College - Harry M. Ayers Campus,GADSDEN STATE COMMUNITY COLLEGE-AYERS CAMPUS,Yes,1,-2,00101706|00570500,,both,unique_official_site_match,AL,False
00104754,2006-2007,TROY UNIVERSITY - DOTHAN,AL,36082-0001,,no_exact_match,1,ambiguous_or_unmatched,2006,102368,1,ipeds_header_match,1.0,0.0,True,True,1,00104700,False,Troy University,Troy University - Dothan,Troy University,Yes [YPY],1,-2,00104754,Merged,both,unique_official_site_match,AL,False
00105901,2000-2001,LAWSON STATE COMMUNITY COLLEGE - BESSEMER CAMPUS,AL,,,no_exact_match,1,ambiguous_or_unmatched,2000,101569,1,ipeds_header_match,1.0,0.0,True,True,1,00105900,False,Lawson State Community College,Lawson State Community College - Bessemer Campus,LAWSON STATE COMMUNITY COLLEGE,Yes,1,-2,-2,,both,unique_official_site_match,AL,False
00105901,2001-2002,LAWSON STATE COMMUNITY COLLEGE - BESSEMER CAMPUS,AL,,,no_exact_match,1,ambiguous_or_unmatched,2001,101569,1,ipeds_header_match,1.0,0.0,True,True,1,00105900,False,Lawson State Community College,Lawson State Community College - Bessemer Campus,LAWSON STATE COMMUNITY COLLEGE,Yes,1,-2,00105901,,both,unique_official_site_match,AL,False
00105901,2002-2003,LAWSON STATE COMMUNITY COLLEGE - BESSEMER CAMPUS,AL,,,no_exact_match,1,ambiguous_or_unmatched,2002,101569,1,ipeds_header_match,1.0,0.0,True,True,1,00105900,False,Lawson State Community College,Lawson State Community College - Bessemer Campus,LAWSON STATE COMMUNITY COLLEGE,Yes,1,-2,00105901,,both,unique_official_site_match,AL,False
00105901,2003-2004,LAWSON STATE COMMUNITY COLLEGE - BESSEMER CAMPUS,AL,,,no_exact_match,1,ambiguous_or_unmatched,2003,101569,1,ipeds_header_match,1.0,0.0,True,True,1,00105900,False,Lawson State Community College,Lawson State Community College - Bessemer Campus,LAWSON STATE COMMUNITY COLLEGE,Yes,1,-2,00105901,,both,unique_official_site_match,AL,False
00105901,2004-2005,LAWSON STATE COMMUNITY COLLEGE - BESSEMER CAMPUS,AL,,,no_exact_match,1,ambiguous_or_unmatched,2004,101569,1,ipeds_header_match,1.0,0.0,True,True,1,00105900,False,Lawson State Community College,Lawson State Community College - Bessemer Campus,LAWSON STATE COMMUNITY COLLEGE,Yes,1,-2,00105901,,both,unique_official_site_match,AL,False
00105901,2007-2008,LAWSON STATE COMMUNITY COLLEGE - BESSEMER CAMPUS,AL,35221-1798,,no_exact_match,1,ambiguous_or_unmatched,2007,101569,1,ipeds_header_match,1.0,0.0,True,True,1,00105900,False,Lawson State Community College,Lawson State Community College - Bessemer Campus,Lawson State Community College-Birmingham Campus,Yes [YPY],1,-2,00105901,,both,unique_official_site_match,AL,False
00105901,2008-2009,LAWSON STATE COMMUNITY COLLEGE - BESSEMER CAMPUS,AL,35221-1798,,no_exact_match,1,ambiguous_or_unmatched,2008,101569,1,ipeds_header_match,1.0,0.0,True,True,1,00105900,False,Lawson State Community College,Lawson State Community College - Bessemer Campus,Lawson State Community College-Birmingham Campus,Yes [YPY],1,-2,00105901,,both,unique_official_site_match,AL,False
00105901,2009-2010,LAWSON STATE COMMUNITY COLLEGE - BESSEMER CAMPUS,AL,35221-1798,,no_exact_match,1,ambiguous_or_unmatched,2009,101569,1,ipeds_header_match,1.0,0.0,True,True,1,00105900,False,Lawson State Community College,Lawson State Community College - Bessemer Campus,Lawson State Community College-Birmingham Campus,Yes [YCY],1,-2,00105901,,both,unique_official_site_match,AL,False
00106304,2008-2009,UNIVERSITY OF ALASKA FAIRBANKS - KUSKOKWIN CAMPUS,AK,99775-7500,,no_exact_match,1,ambiguous_or_unmatched,2008,102614,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00106300,False,University of Alaska Fairbanks,University of Alaska Fairbanks - Kuskokwin Campus,University of Alaska Fairbanks,Yes [YCY],1,-2,00106304,,both,unique_official_site_match,AK,False
00106304,2009-2010,UNIVERSITY OF ALASKA FAIRBANKS - KUSKOKWIN CAMPUS,AK,99775-7500,,no_exact_match,1,ambiguous_or_unmatched,2009,102614,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00106300,False,University of Alaska Fairbanks,University of Alaska Fairbanks - Kuskokwin Campus,University of Alaska Fairbanks,Yes [YCY],1,-2,00106304,,both,unique_official_site_match,AK,False
00106501,2008-2009,UNIVERSITY OF ALASKA SOUTHEAST - SITKA CAMPUS,AK,99801-8680,,no_exact_match,1,ambiguous_or_unmatched,2008,102632,1,ipeds_header_match,1.0,0.0,True,True,1,00106500,False,University of Alaska Southeast,University of Alaska Southeast - Sitka Campus,University of Alaska Southeast,Yes [YCY],1,-2,00106501,,both,unique_official_site_match,AK,False
00108501,2000-2001,UNIVERSITY OF ARKANSAS AT MONTICELLO - COLLEGE OF TECHNOLOGY MCGEHEE,AR,,,no_exact_match,1,ambiguous_or_unmatched,2000,106485,1,ipeds_header_match,1.0,0.0,True,True,1,00108500,False,University of Arkansas at Monticello,University of Arkansas at Monticello - College of Technology McGehee,UNIVERSITY OF ARKANSAS AT MONTICELLO,Yes,1,-2,-2,,both,unique_official_site_match,AR,False
00108501,2001-2002,UNIVERSITY OF ARKANSAS AT MONTICELLO - COLLEGE OF TECHNOLOGY MCGEHEE,AR,,,no_exact_match,1,ambiguous_or_unmatched,2001,106485,1,ipeds_header_match,1.0,0.0,True,True,1,00108500,False,University of Arkansas at Monticello,University of Arkansas at Monticello - College of Technology McGehee,UNIVERSITY OF ARKANSAS AT MONTICELLO,Yes,1,-2,00108501,,both,unique_official_site_match,AR,False
00108501,2002-2003,UNIVERSITY OF ARKANSAS AT MONTICELLO - COLLEGE OF TECHNOLOGY MCGEHEE,AR,,,no_exact_match,1,ambiguous_or_unmatched,2002,106485,1,ipeds_header_match,1.0,0.0,True,True,1,00108500,False,University of Arkansas at Monticello,University of Arkansas at Monticello - College of Technology McGehee,UNIVERSITY OF ARKANSAS AT MONTICELLO,Yes,1,-2,00108501,,both,unique_official_site_match,AR,False
00108502,2000-2001,UNIVERSITY OF ARKANSAS AT MONTICELLO - COLLEGE OF TECHNOLOGY CROSSETT,AR,,,no_exact_match,1,ambiguous_or_unmatched,2000,106485,1,ipeds_header_match,1.0,0.0,True,True,1,00108500,False,University of Arkansas at Monticello,University of Arkansas at Monticello - College of Technology Crossett,UNIVERSITY OF ARKANSAS AT MONTICELLO,Yes,1,-2,-2,,both,unique_official_site_match,AR,False
00108502,2001-2002,UNIVERSITY OF ARKANSAS AT MONTICELLO - COLLEGE OF TECHNOLOGY CROSSETT,AR,,,no_exact_match,1,ambiguous_or_unmatched,2001,106485,1,ipeds_header_match,1.0,0.0,True,True,1,00108500,False,University of Arkansas at Monticello,University of Arkansas at Monticello - College of Technology Crossett,UNIVERSITY OF ARKANSAS AT MONTICELLO,Yes,1,-2,00108502,,both,unique_official_site_match,AR,False
00108502,2002-2003,UNIVERSITY OF ARKANSAS AT MONTICELLO - COLLEGE OF TECHNOLOGY CROSSETT,AR,,,no_exact_match,1,ambiguous_or_unmatched,2002,106485,1,ipeds_header_match,1.0,0.0,True,True,1,00108500,False,University of Arkansas at Monticello,University of Arkansas at Monticello - College of Technology Crossett,UNIVERSITY OF ARKANSAS AT MONTICELLO,Yes,1,-2,00108502,,both,unique_official_site_match,AR,False
00108906,2000-2001,ARKANSAS TECH UNIVERSITY - OZARK CAMPUS,AR,,,no_exact_match,1,ambiguous_or_unmatched,2000,106467,1,ipeds_header_match,1.0,0.0,True,True,1,00108900,False,Arkansas Tech University,Arkansas Tech University - Arkansas Valley Technical Institute of ATU,ARKANSAS TECH UNIVERSITY,Yes,1,-2,-2,,both,unique_official_site_match,AR,False
00108906,2001-2002,ARKANSAS TECH UNIVERSITY - OZARK CAMPUS,AR,,,no_exact_match,1,ambiguous_or_unmatched,2001,106467,1,ipeds_header_match,1.0,0.0,True,True,1,00108900,False,Arkansas Tech University,Arkansas Tech University - Arkansas Valley Technical Institute of ATU,ARKANSAS TECH UNIVERSITY,Yes,1,-2,00108906,,both,unique_official_site_match,AR,False
00108906,2002-2003,ARKANSAS TECH UNIVERSITY - OZARK CAMPUS,AR,,,no_exact_match,1,ambiguous_or_unmatched,2002,106467,1,ipeds_header_match,1.0,0.0,True,True,1,00108900,False,Arkansas Tech University,Arkansas Tech University - Arkansas Valley Technical Institute of ATU,ARKANSAS TECH UNIVERSITY,Yes,1,-2,00108906,,both,unique_official_site_match,AR,False
00109100,2000-2001,ARKANSAS STATE UNIVERSITY - BEEBE,AR,72012-1000,,no_exact_match,0,ambiguous_or_unmatched,2000,106449,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00109100,False,Arkansas State University - Beebe,Arkansas State University - Beebe,ARKANSAS STATE UNIVERSITY-BEEBE BRANCH,Yes,1,-2,-2,,both,unique_official_site_match,AR,False
00109100,2003-2004,ARKANSAS STATE UNIVERSITY - BEEBE,AR,72012-1000,,no_exact_match,1,ambiguous_or_unmatched,2003,106449,1,ipeds_header_match,1.0,0.0,True,True,2,00109100,False,Arkansas State University - Beebe,Arkansas State University - Beebe,ARKANSAS STATE UNIVERSITY-BEEBE,Yes,1,-2,00109001|00109100,,both,unique_official_site_match,AR,False
00112700,2011-2012,California College of the Arts,CA,94107-2206,,no_exact_match,1,ambiguous_or_unmatched,2011,110370,1,ipeds_header_match,1.0,0.0,True,True,1,00112700,False,California College of the Arts,California College of the Arts,California College of the Arts,Yes [YCY],1,-2,00112700,,both,unique_official_site_match,CA,False
00112700,2012-2013,California College of the Arts,CA,94107-2206,,no_exact_match,1,ambiguous_or_unmatched,2012,110370,1,ipeds_header_match,1.0,0.0,True,True,1,00112700,False,California College of the Arts,California College of the Arts,California College of the Arts,Yes [YCY],1,-2,00112700,,both,unique_official_site_match,CA,False
00124100,2008-2009,Monterey Institute of International Studies,CA,93940-2691,,no_exact_match,0,ambiguous_or_unmatched,2008,119058,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00124100,False,Monterey Institute of International Studies,Monterey Institute of International Studies,Monterey Institute of International Studies,Yes [YPY],1,00124100|00369110|7|20090413,00124100,,both,unique_official_site_match,CA,False
00141703,2008-2009,UNIVERSITY OF CONNECTICUT - TORRINGTON CAMPUS,CT,06269-2151,,no_exact_match,4,ambiguous_or_unmatched,2008,436818,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00141700,False,University of Connecticut,University of Connecticut - Torrington Campus,University of Connecticut-Tri-Campus,Yes [YPY],1,-2,00141703,,both,unique_official_site_match,CT,False
00141704,2008-2009,UNIVERSITY OF CONNECTICUT - WATERBURY CAMPUS,CT,06269-2151,,no_exact_match,4,ambiguous_or_unmatched,2008,436818,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00141700,False,University of Connecticut,University of Connecticut - Waterbury Campus,University of Connecticut-Tri-Campus,Yes [YPY],1,-2,00141704,,both,unique_official_site_match,CT,False
00141704,2009-2010,UNIVERSITY OF CONNECTICUT - WATERBURY CAMPUS,CT,62692,,no_exact_match,5,ambiguous_or_unmatched,2009,436818,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00141700,False,University of Connecticut,University of Connecticut - Waterbury Campus,University of Connecticut-Tri-Campus,Yes [YPY],1,-2,00141704,,both,unique_official_site_match,CT,False
00150601,2006-2007,MIAMI DADE COLLEGE - NORTH CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2006,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College - North Campus,Miami Dade College,Yes [YCY],1,-2,00150601,,both,unique_official_site_match,FL,False
00150601,2007-2008,MIAMI DADE COLLEGE - NORTH CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2007,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College - North Campus,Miami Dade College,Yes [YCY],1,-2,00150601,,both,unique_official_site_match,FL,False
00150601,2008-2009,MIAMI DADE COLLEGE - NORTH CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2008,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College - North Campus,Miami Dade College,Yes [YCY],1,-2,00150601,,both,unique_official_site_match,FL,False
00150601,2009-2010,MIAMI DADE COLLEGE - NORTH CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2009,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College - North Campus,Miami Dade College,Yes [YCY],1,-2,00150601,,both,unique_official_site_match,FL,False
00150602,2006-2007,MIAMI DADE COLLEGE - KENDALL CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2006,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College - Kendall Campus,Miami Dade College,Yes [YCY],1,-2,00150602,,both,unique_official_site_match,FL,False
00150602,2007-2008,MIAMI DADE COLLEGE - KENDALL CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2007,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College - Kendall Campus,Miami Dade College,Yes [YCY],1,-2,00150602,,both,unique_official_site_match,FL,False
00150602,2008-2009,MIAMI DADE COLLEGE - KENDALL CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2008,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College - Kendall Campus,Miami Dade College,Yes [YCY],1,-2,00150602,,both,unique_official_site_match,FL,False
00150603,2006-2007,MIAMI DADE COLLEGE - WOLFSON CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2006,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College -  Wolfson Campus,Miami Dade College,Yes [YCY],1,-2,00150603,,both,unique_official_site_match,FL,False
00150603,2007-2008,MIAMI DADE COLLEGE - WOLFSON CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2007,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College -  Wolfson Campus,Miami Dade College,Yes [YCY],1,-2,00150603,,both,unique_official_site_match,FL,False
00150603,2008-2009,MIAMI DADE COLLEGE - WOLFSON CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2008,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College -  Wolfson Campus,Miami Dade College,Yes [YCY],1,-2,00150603,,both,unique_official_site_match,FL,False
00150603,2009-2010,MIAMI DADE COLLEGE - WOLFSON CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2009,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade College -  Wolfson Campus,Miami Dade College,Yes [YCY],1,-2,00150603,,both,unique_official_site_match,FL,False
00150604,2006-2007,MIAMI DADE COLLEGE - MEDICAL CENTER CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2006,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade  College - Medical Center Campus,Miami Dade College,Yes [YCY],1,-2,00150604,,both,unique_official_site_match,FL,False
00150604,2007-2008,MIAMI DADE COLLEGE - MEDICAL CENTER CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2007,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade  College - Medical Center Campus,Miami Dade College,Yes [YCY],1,-2,00150604,,both,unique_official_site_match,FL,False
00150604,2008-2009,MIAMI DADE COLLEGE - MEDICAL CENTER CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2008,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade  College - Medical Center Campus,Miami Dade College,Yes [YCY],1,-2,00150604,,both,unique_official_site_match,FL,False
00150604,2009-2010,MIAMI DADE COLLEGE - MEDICAL CENTER CAMPUS,FL,33132-2297,,no_exact_match,1,ambiguous_or_unmatched,2009,135717,1,ipeds_header_match,1.0,0.0,True,True,1,00150600,False,Miami Dade College,Miami Dade  College - Medical Center Campus,Miami Dade College,Yes [YCY],1,-2,00150604,,both,unique_official_site_match,FL,False
00158019,2000-2001,MERCER UNIVERSITY - GA BAPTIST COLLEGE OF NURSING,GA,,,no_exact_match,2,ambiguous_or_unmatched,2000,140447,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00158000,False,Mercer University,Mercer University - GA Baptist College of Nursing,MERCER UNIVERSITY,No,1,-2,-2,,both,unique_official_site_match,GA,False
00181301,2006-2007,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS - COLUMBUS CTR,IN,46202-5145,,no_exact_match,1,ambiguous_or_unmatched,2006,151111,1,ipeds_header_match,1.0,0.0,True,True,1,00181300,False,Indiana University - Purdue University Indianapolis,Indiana University - Purdue University Indianapolis - Columbus Ctr,Indiana University-Purdue University-Indianapolis,Yes [YCY],1,-2,00181301,,both,unique_official_site_match,IN,False
00181301,2007-2008,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS - COLUMBUS CTR,IN,46202-5145,,no_exact_match,1,ambiguous_or_unmatched,2007,151111,1,ipeds_header_match,1.0,0.0,True,True,1,00181300,False,Indiana University - Purdue University Indianapolis,Indiana University - Purdue University Indianapolis - Columbus Ctr,Indiana University-Purdue University-Indianapolis,Yes [YCY],1,-2,00181301,,both,unique_official_site_match,IN,False
00181301,2008-2009,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS - COLUMBUS CTR,IN,46202-5145,,no_exact_match,1,ambiguous_or_unmatched,2008,151111,1,ipeds_header_match,1.0,0.0,True,True,1,00181300,False,Indiana University - Purdue University Indianapolis,Indiana University - Purdue University Indianapolis - Columbus Ctr,Indiana University-Purdue University-Indianapolis,Yes [YCY],1,-2,00181301,,both,unique_official_site_match,IN,False
00181301,2009-2010,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS - COLUMBUS CTR,IN,46202-5145,,no_exact_match,1,ambiguous_or_unmatched,2009,151111,1,ipeds_header_match,1.0,0.0,True,True,1,00181300,False,Indiana University - Purdue University Indianapolis,Indiana University - Purdue University Indianapolis - Columbus Ctr,Indiana University-Purdue University-Indianapolis,Yes [YCY],1,-2,00181301,,both,unique_official_site_match,IN,False
00191008,2000-2001,COFFEYVILLE COMMUNITY COLLEGE/AREA VOCATIONAL SCHOOL-TECH CAMPUS,KS,,,no_exact_match,1,ambiguous_or_unmatched,2000,154925,1,ipeds_header_match,1.0,0.0,True,True,1,00191000,False,Coffeyville Community College,Coffeyville Community College/Area Vocational School-Tech Campus,COFFEYVILLE COMMUNITY COLLEGE,Yes,1,-2,-2,,both,unique_official_site_match,KS,False
00192801,2008-2009,KANSAS STATE UNIVERSITY - SALINA CAMPUS,KS,66506-1104,,no_exact_match,1,ambiguous_or_unmatched,2008,155399,1,ipeds_header_match,1.0,0.0,True,True,1,00192800,False,Kansas State University,Kansas State University - Salina Campus,Kansas State University,Yes [YCY],1,-2,00192801,,both,unique_official_site_match,KS,False
00192801,2009-2010,KANSAS STATE UNIVERSITY - SALINA CAMPUS,KS,66506-1104,,no_exact_match,1,ambiguous_or_unmatched,2009,155399,1,ipeds_header_match,1.0,0.0,True,True,1,00192800,False,Kansas State University,Kansas State University - Salina Campus,Kansas State University,Yes [YCY],1,-2,00192801,,both,unique_official_site_match,KS,False
00199001,2008-2009,ASHLAND COMMUNITY AND TECHNICAL COLLEGE - ROBERTS DRIVE CAMPUS,KY,41101-3683,,no_exact_match,1,ambiguous_or_unmatched,2008,156231,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00199000,False,Ashland Community and Technical College,Ashland Community and Technical College - Roberts Drive Campus,Ashland Community and Technical College,Yes [YCY],1,-2,00199001,,both,unique_official_site_match,KY,False
00206300,2001-2002,COMMUNITY COLLEGE OF BALTIMORE COUNTY,MD,21228,,no_exact_match,0,ambiguous_or_unmatched,2001,434672,1,ipeds_header_match,1.0,0.0,True,True,1,00206300,False,Community College of Baltimore County,Community College of Baltimore County,THE COMMUNITY COLLEGE OF BALTIMORE COUNTY,Yes,1,-2,00206300,,both,unique_official_site_match,MD,False
00206300,2011-2012,Community College of Baltimore County,MD,21228-5381,,no_exact_match,1,ambiguous_or_unmatched,2011,434672,1,ipeds_header_match,1.0,0.0,True,True,1,00206300,False,Community College of Baltimore County,Community College of Baltimore County,The Community College of Baltimore County,Yes [YCY],1,-2,00206300,,both,unique_official_site_match,MD,False
00207702,2008-2009,JOHNS HOPKINS UNIVERSITY - SCHOOL OF ARTS/SCIENCES & ENGINEERING,MD,21218-2693,,no_exact_match,1,ambiguous_or_unmatched,2008,162928,1,ipeds_header_match,1.0,0.0,True,True,1,00207700,False,Johns Hopkins University,Johns Hopkins University - School of Arts/Sciences & Engineering,Johns Hopkins University,Yes [YCY],1,-2,00207702,,both,unique_official_site_match,MD,False
00224940,2000-2001,DAVENPORT UNIVERSITY - DEARBORN,MI,,,no_exact_match,7,ambiguous_or_unmatched,2000,169594,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00224900,False,Davenport University,Davenport University  - Dearborn,DAVENPORT UNIVERSITY-EASTERN REGION-DEARBORN,Yes,1,-2,-2,,both,unique_official_site_match,MI,False
00224940,2001-2002,DAVENPORT UNIVERSITY - DEARBORN,MI,,,no_exact_match,7,ambiguous_or_unmatched,2001,169594,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00224900,False,Davenport University,Davenport University  - Dearborn,DAVENPORT UNIVERSITY-EASTERN REGION-DEARBORN,Yes,1,-2,00224940,,both,unique_official_site_match,MI,False
00224940,2002-2003,DAVENPORT UNIVERSITY - LIVONIA,MI,,,no_exact_match,7,ambiguous_or_unmatched,2002,169594,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00224900,False,Davenport University,Davenport University  - Dearborn,DAVENPORT UNIVERSITY-EASTERN REGION-DEARBORN,Yes,1,-2,00224940,,both,unique_official_site_match,MI,False
00224941,2000-2001,DAVENPORT UNIVERSITY - SAGINAW,MI,,,no_exact_match,7,ambiguous_or_unmatched,2000,245245,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00224900,False,Davenport University,Davenport University  - Saginaw,DAVENPORT UNIVERSITY-CENTRAL REGION,Yes,1,-2,-2,,both,unique_official_site_match,MI,False
00224941,2001-2002,DAVENPORT UNIVERSITY - SAGINAW,MI,,,no_exact_match,7,ambiguous_or_unmatched,2001,245245,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00224900,False,Davenport University,Davenport University  - Saginaw,DAVENPORT UNIVERSITY-CENTRAL REGION,Yes,1,-2,00224941,,both,unique_official_site_match,MI,False
00224941,2002-2003,DAVENPORT UNIVERSITY - SAGINAW,MI,,,no_exact_match,7,ambiguous_or_unmatched,2002,245245,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00224900,False,Davenport University,Davenport University  - Saginaw,DAVENPORT UNIVERSITY-CENTRAL REGION,Yes,1,-2,00224941,,both,unique_official_site_match,MI,False
00224941,2006-2007,DAVENPORT UNIVERSITY - SAGINAW,MI,49512-9396,,no_exact_match,1,ambiguous_or_unmatched,2006,169479,1,ipeds_header_match,1.0,0.0,True,True,1,00224900,False,Davenport University,Davenport University  - Saginaw,Davenport University,Yes [YCY],1,-2,00224941,,both,unique_official_site_match,MI,False
00226014,2000-2001,FERRIS STATE UNIVERSITY - KENDALL COLLEGE OF ART AND DESIGN OF FSU,MI,,,no_exact_match,1,ambiguous_or_unmatched,2000,169910,1,ipeds_header_match,1.0,0.0,True,True,1,00226000,False,Ferris State University,Ferris State University - Kendall College of Art and Design of FSU,FERRIS STATE UNIVERSITY,Yes,1,-2,-2,,both,unique_official_site_match,MI,False
00230301,2006-2007,OAKLAND COMMUNITY COLLEGE - ORCHARD RIDGE CAMPUS,MI,48304-2266,,no_exact_match,1,ambiguous_or_unmatched,2006,171535,1,ipeds_header_match,1.0,0.0,True,True,1,00230300,False,Oakland Community College,Oakland Community College - Orchard Ridge Campus,Oakland Community College,Yes [YCY],1,-2,00230301,,both,unique_official_site_match,MI,False
00230301,2007-2008,OAKLAND COMMUNITY COLLEGE - ORCHARD RIDGE CAMPUS,MI,48304-2266,,no_exact_match,1,ambiguous_or_unmatched,2007,171535,1,ipeds_header_match,1.0,0.0,True,True,1,00230300,False,Oakland Community College,Oakland Community College - Orchard Ridge Campus,Oakland Community College,Yes [YCY],1,-2,00230301,,both,unique_official_site_match,MI,False
00230301,2008-2009,OAKLAND COMMUNITY COLLEGE - ORCHARD RIDGE CAMPUS,MI,48304-2266,,no_exact_match,1,ambiguous_or_unmatched,2008,171535,1,ipeds_header_match,1.0,0.0,True,True,1,00230300,False,Oakland Community College,Oakland Community College - Orchard Ridge Campus,Oakland Community College,Yes [YCY],1,-2,00230301,,both,unique_official_site_match,MI,False
00230301,2009-2010,OAKLAND COMMUNITY COLLEGE - ORCHARD RIDGE CAMPUS,MI,48304-2266,,no_exact_match,1,ambiguous_or_unmatched,2009,171535,1,ipeds_header_match,1.0,0.0,True,True,1,00230300,False,Oakland Community College,Oakland Community College - Orchard Ridge Campus,Oakland Community College,Yes [YCY],1,-2,00230301,,both,unique_official_site_match,MI,False
